timestamp,vehicle_id,lat,lon,speed,edge,vehicle_count
1744175323.193481,veh786,28.611926428683052,77.22761322922184,0.13976659615836023,23134098#0,10
1744175323.193481,truck287,28.605312931748653,77.23661288619873,0.0,1187268468#2,9
1744175323.193481,motorcycle306,28.602078397693827,77.23117761713247,0.0,1187268480#1-AddedOnRampEdge,20
1744175323.193481,veh890,28.614097848119826,77.2347320329063,10.05684411519285,:267075227_0,1
1744175323.193481,veh705,28.617819487512396,77.21097701824982,22.782965708693116,717907817#0,2
1744175323.193481,veh848,28.62309897043185,77.2131438569363,4.296214391309737,24583335#4,4
1744175323.193481,veh128,28.59279601889635,77.23907174842752,21.036330763607257,77349493,1
1744175323.193481,truck562,28.60588446875524,77.23513109204951,0.0,44831985#4-AddedOffRampEdge,11
1744175323.193481,veh358,28.62532636575017,77.20658226334545,18.210403480047084,24584375#0,2
1744175323.193481,veh400,28.595416156066452,77.19594817291697,22.069269585078512,44351587#0,1
1744175323.193481,truck543,28.616217343452107,77.23120435603812,26.583498743925293,656933873,1
1744175323.193481,truck359,28.59630758139675,77.20636924121806,0.0,28211393#6,24
1744175323.193481,veh656,28.609870762815124,77.22427901041708,12.962845457048013,:621248449_1,1
1744175323.193481,veh559,28.611362809567254,77.2119959623866,20.826462181343334,722082946#0,4
1744175323.193481,truck523,28.601903716930703,77.23088944397725,0.0,1187268480#1-AddedOnRampEdge,20
1744175323.193481,truck319,28.610182168725313,77.22464723626449,11.28312454493985,:6688997577_1,1
1744175323.193481,truck549,28.601584807495687,77.23014810424475,0.0,370947969,7
1744175323.193481,truck568,28.596273994428305,77.20729913815939,0.004381651616523581,:6538760825_1,1
1744175323.193481,truck555,28.62202072275032,77.19562577925159,26.878441668606445,44188368#1,2
1744175323.193481,truck399,28.625143673372925,77.20987433847243,26.183859154341416,997761552#0,1
1744175323.193481,truck600,28.627211065274707,77.21464524574517,0.7559260033536702,:9794183553_6,1
1744175323.193481,truck445,28.618991082552743,77.20956180660765,7.0097727417455085,:6742341898_0,1
1744175323.193481,truck531,28.62041864027404,77.22011476425591,0.0,-998790356#8,5
1744175323.193481,truck357,28.596577257233452,77.20505253047577,4.538764157744213,28211393#6,24
1744175323.193481,truck514,28.612466888015174,77.24619986762701,19.64550365451661,1248079227,1
1744175323.193481,veh927,28.601581882969334,77.20513057667738,1.931558594460315,:6657447347_0,1
1744175323.193481,truck475,28.61567148778977,77.2299085189267,21.540974198268266,23134098#7,1
1744175323.193481,veh271,28.62785070995202,77.20865670329663,0.2853271533371325,:cluster_11301690339_11301690340_3661513065_3661513066_12,1
1744175323.193481,truck337,28.622612532335484,77.21207958370876,20.177696657750108,:11607465286_3,1
1744175323.193481,veh662,28.62802938660573,77.20924064821173,0.7244755398150928,24583332#11,14
1744175323.193481,truck286,28.60823160684362,77.22090220956663,28.16315952085996,24577385#0,1
1744175323.193481,truck461,28.612020261536834,77.22761786636997,0.7815203563356794,23134098#0,10
1744175323.193481,truck6,28.601273579242047,77.20547390008193,5.459528451094874,:301037185_0,1
1744175323.193481,truck281,28.62257846372707,77.22548135067096,0.0,579781482#2,9
1744175323.193481,veh270,28.61333440063856,77.2276908232614,11.037337394340144,23134098#1,3
1744175323.193481,truck587,28.59900105180344,77.25526562873827,23.103687961615435,:12261110868_0,1
1744175323.193481,veh630,28.611403855902285,77.23444431120939,27.753978275279792,581989173#2,7
1744175323.193481,veh829,28.613037805504543,77.22760012495016,0.0007746763453020759,537797267#3,2
1744175323.193481,veh903,28.626459195585312,77.20540435806545,1.3401448204963873,447141151#7,9
1744175323.193481,veh494,28.62068771277532,77.21755669066116,0.707030637522138,24583339#0,21
1744175323.193481,veh884,28.605237122414355,77.23553943377904,0.0,44831985#5,14
1744175323.193481,veh795,28.610902437388777,77.22818763307635,0.0034826431988034473,680551211,3
1744175323.193481,motorcycle263,28.625069228728076,77.20983903890101,27.03220899446611,717907807#1,8
1744175323.193481,veh827,28.601626790670643,77.23027153643898,0.0,1187268484,1
1744175323.193481,veh647,28.62077344561104,77.23710495377144,4.907490695907796,:cluster_6702715394_6702715395_910549492_939091136_6,1
1744175323.193481,veh843,28.6097762994764,77.19116863024082,0.0399109019097893,570859662#1,4
1744175323.193481,truck142,28.623027694061754,77.22574291171621,14.640668218729424,998790352#3,1
1744175323.193481,truck536,28.61867794987631,77.2096360680501,9.515136025837176,:1368046436_0,1
1744175323.193481,truck499,28.588867595731937,77.24691996487397,0.0,1125127547,2
1744175323.193481,veh758,28.62133725789748,77.2164322777634,3.802458609637502,24583339#0,21
1744175323.193481,veh907,28.611553748738118,77.21830084579074,21.714252599619993,537797266#0,2
1744175323.193481,truck291,28.619493176834162,77.21841668418064,14.450160416717472,447141133#0,1
1744175323.193481,truck438,28.62527680660285,77.20947957011869,26.438685141839116,717907807#1,8
1744175323.193481,truck65,28.5888676670697,77.24702992257883,0.0,:10288951669_7,1
1744175323.193481,veh524,28.60232411373325,77.23152512517176,0.0,1187268480#1-AddedOnRampEdge,20
1744175323.193481,truck99,28.601419717333115,77.22986774921313,0.0,1187268491#0-AddedOffRampEdge,10
1744175323.193481,veh458,28.59511846518262,77.20783697696358,17.873897232867748,370546887#2-AddedOnRampEdge,1
1744175323.193481,veh659,28.596672282015355,77.24120629981539,29.262698243374565,:910451283_0,1
1744175323.193481,truck439,28.604477952024354,77.24032391087994,16.29637128741173,585446280#11,5
1744175323.193481,truck237,28.610657674158986,77.22857851615146,17.521216009186254,680551211,3
1744175323.193481,veh473,28.606038586425473,77.23504099998233,0.005515883099113586,44831985#4-AddedOffRampEdge,11
1744175323.193481,truck532,28.590754413174434,77.22508953687806,17.135847693682965,730290864#0,5
1744175323.193481,veh660,28.613142138591478,77.21842888244869,13.368677109429322,537797266#4,2
1744175323.193481,veh858,28.618040781102128,77.22217363321612,25.2960964960995,712992071#0,8
1744175323.193481,truck258,28.619901404374836,77.21822975860847,12.276982804092274,447141132#0,1
1744175323.193481,truck118,28.60153271041208,77.23006926231803,0.0,370947969,7
1744175323.193481,veh741,28.625638921982056,77.2325038711083,0.0,446922581#2,7
1744175323.193481,veh639,28.60322075269326,77.22346645068012,0.0,37222903#12,3
1744175323.193481,veh658,28.58927097170014,77.2486308565473,0.13750753025678586,-276169621#2,2
1744175323.193481,veh661,28.62704214695206,77.21537191897107,6.279854252562691,:cluster_267250994_4083435341_5434483896_9794183554_12,1
1744175323.193481,veh373,28.61258964187484,77.22764600501834,6.279759579293202,23134098#0,10
1744175323.193481,veh893,28.593425116467703,77.2433128444709,11.581740169325947,:267074522_0,1
1744175323.193481,truck363,28.609480447545362,77.20967483032467,20.857356665741708,-1053851218,2
1744175323.193481,veh383,28.602160127041575,77.23125464163961,0.0,1187268480#1-AddedOnRampEdge,20
1744175323.193481,veh746,28.612410400384928,77.19029492245335,27.051178248339365,44188368#3,3
1744175323.193481,truck330,28.627892055475005,77.20893993323239,0.7531646001252978,24583332#11,14
1744175323.193481,veh745,28.589555897900173,77.2488378376667,4.429659412580122,-276169621#3,2
1744175323.193481,truck170,28.62382378618043,77.21276996161339,11.818129376894095,447141148,1
1744175323.193481,truck488,28.612354786426316,77.21836901330624,21.431828366585655,:3661544619_3,1
1744175323.193481,truck554,28.60439443277857,77.23587658672461,0.14849446462513288,:5301832652_1,1
1744175323.193481,veh429,28.596168966432856,77.20697283391362,0.0,28211393#8,7
1744175323.193481,veh54,28.61096150812227,77.20291480790033,26.572617389359827,-708488754#9,2
1744175323.193481,veh216,28.604976762185586,77.2356831404804,0.0,44831985#5,14
1744175323.193481,truck408,28.62024836763758,77.21973618804351,0.8494569636589708,-998790356#8,5
1744175323.193481,veh856,28.62326706507298,77.21316063680501,9.914037502805614,:267249930_2,1
1744175323.193481,truck574,28.60315702337706,77.22385180009414,8.498744356759586,:267197860_3,1
1744175323.193481,veh210,28.59163425741183,77.21249849555035,0.0,370546887#6,3
1744175323.193481,veh452,28.615164536847086,77.22718206977356,10.760408094562559,706970966#0,10
1744175323.193481,veh394,28.612445817601344,77.22763889720547,5.108006077641045,23134098#0,10
1744175323.193481,truck121,28.628588395998094,77.21013701884063,20.111893805915816,24583330#2,1
1744175323.193481,truck275,28.59275395661556,77.23937573488897,12.062955151477478,24563348#10,3
1744175323.193481,veh387,28.59952001485305,77.2395811090216,6.275929156279362,-112102208#1,1
1744175323.193481,truck525,28.61711337466492,77.21271962844953,11.932632607370646,447141146,1
1744175323.193481,truck145,28.629127054881764,77.21135183732133,21.91272566673184,24583330#6,2
1744175323.193481,truck401,28.610971874466887,77.20329693196184,28.016975064012453,708488754#5,3
1744175323.193481,motorcycle195,28.60360888886748,77.25410606411599,27.90822978879024,679552303#2,10
1744175323.193481,veh302,28.6050686714148,77.23615564159657,0.7836301314585812,:5301832658_1,1
1744175323.193481,veh730,28.606581503020227,77.23473601206385,3.910171704215622,:6660387394_1,1
1744175323.193481,veh561,28.621462339865847,77.2155176702109,12.34798849555065,:10264328244_1,1
1744175323.193481,truck599,28.599203968139918,77.21997362958851,16.955383813218223,664985710#3,1
1744175323.193481,veh782,28.621136382396987,77.21574271497983,0.011615082177615414,-24583768#0,3
1744175323.193481,truck314,28.59444340020415,77.2234684921571,24.230083678062783,1187268499#4,3
1744175323.193481,veh374,28.627747041732892,77.20862419809495,5.382729563367164,24583332#14,17
1744175323.193481,truck136,28.59841734553643,77.2604710575924,12.717000573132943,422146755#1,1
1744175323.193481,truck369,28.590606636301114,77.22475740417816,24.779071121553446,24563336#2,3
1744175323.193481,veh755,28.62712964811417,77.21446030027424,0.545544121531656,-24583487#11,4
1744175323.193481,veh924,28.597825434991595,77.21940741181263,0.22942981267470935,710522945#0-AddedOffRampEdge,4
1744175323.193481,veh874,28.604445840645838,77.23588082965367,0.0,570859682#2,12
1744175323.193481,veh65,28.601974686341652,77.23094877352032,0.0,1187268480#1-AddedOnRampEdge,20
1744175323.193481,veh749,28.600158787737378,77.21779083667273,7.112494194781723,:308883229_0,1
1744175323.193481,veh296,28.603647181897212,77.2179065705055,25.881214112568223,37222919#2,2
1744175323.193481,veh626,28.604756679193073,77.23542586390626,4.548578522311508,1187268476#4,4
1744175323.193481,truck406,28.596493230873644,77.20549491883027,0.6057026772348598,28211393#6,24
1744175323.193481,truck548,28.588913045113642,77.24750594569709,2.0114380520371498,24563343#4,3
1744175323.193481,veh124,28.630670035406375,77.20531083933949,19.072859803744343,44277690#5,1
1744175323.193481,veh641,28.590227681082833,77.21989379456728,25.59728557905996,760525677#0,3
1744175323.193481,truck487,28.59662746075981,77.20414205715886,0.6466646965552487,28211393#6,24
1744175323.193481,veh81,28.62791110885733,77.20864928977576,13.521638177354468,:cluster_11301690339_11301690340_3661513065_3661513066_10,1
1744175323.193481,veh352,28.611251584958293,77.19774595767325,9.572862293348356,708488754#0,2
1744175323.193481,veh29,28.6276510942418,77.20834400356446,14.132269623844358,24583332#14,17
1744175323.193481,veh828,28.601558391873695,77.2301626840245,0.0,370947969,7
1744175323.193481,truck201,28.601925644628533,77.23086788391291,0.0,1187268480#1-AddedOnRampEdge,20
1744175323.193481,veh529,28.58928062289471,77.25737056624047,11.647812274845794,202678196#1,2
1744175323.193481,veh583,28.62828079457868,77.23208940014234,19.220174184187993,-1277942000#2,1
1744175323.193481,truck104,28.620643091761945,77.24023851797776,21.178657689946334,1248027227,1
1744175323.193481,truck325,28.605961520237784,77.23508605034898,0.0015012764942367394,44831985#4-AddedOffRampEdge,11
1744175323.193481,veh739,28.628485842307466,77.20507230127485,19.00999749594586,44277690#1,1
1744175323.193481,veh377,28.613088594788845,77.22565590014356,27.188024631468902,-537797267#3,1
1744175323.193481,truck552,28.608930204065786,77.19016173373304,19.167927026618745,570859657#1,1
1744175323.193481,veh132,28.626129151479926,77.23234392175539,7.396791896737456,1075734525#0,1
1744175323.193481,veh840,28.603746038217228,77.21173362392258,7.833616460672257,570427350#4,1
1744175323.193481,veh365,28.592157688413863,77.20921309862615,18.480866719777776,370546887#2,4
1744175323.193481,truck128,28.601517953534916,77.23010151075617,0.0,370947969,7
1744175323.193481,truck429,28.611925763802812,77.24001177573835,24.139073090450854,998197439#1,3
1744175323.193481,truck500,28.607418319012766,77.18857331777234,25.934944719295036,570859662#1,4
1744175323.193481,veh632,28.61649430964871,77.2402784214744,23.80626163210808,1296316293#0,2
1744175323.193481,truck538,28.601466193891756,77.23002321127102,0.0,370947969,7
1744175323.193481,motorcycle251,28.592597672190585,77.24391346197807,9.973774797196544,77339656#12,5
1744175323.193481,truck571,28.62469022160867,77.22966882344163,20.649812445827234,:267251588_5,1
1744175323.193481,veh230,28.62039296757626,77.21809901098479,1.5346236761612868,24583339#0,21
1744175323.193481,veh405,28.60669465580919,77.2187471557115,16.74093371826761,563679834#4,1
1744175323.193481,truck98,28.598687291393688,77.22540214769266,24.7048647821065,732001897#5,1
1744175323.193481,veh779,28.623128170650126,77.22389393130231,6.461427223328955,-24583587#3,1
1744175323.193481,veh409,28.612734635280795,77.22765317064388,6.768125410150201,23134098#0,10
1744175323.193481,truck331,28.596201619753025,77.20682406068354,0.0,28211393#8,7
1744175323.193481,truck535,28.605559104705012,77.2368995291204,13.634711962379972,1187268475#3,10
1744175323.193481,truck601,28.59619394893897,77.20733663010084,0.0005620492545498547,370533502#7,1
1744175323.193481,veh669,28.590584836524673,77.22364637181009,0.0,:cluster_1870091846_436900031_6716233251_6716233258_7,2
1744175323.193481,veh864,28.62142174172677,77.20824095338118,16.462063069822936,611866595#0,2
1744175323.193481,truck594,28.60357128509572,77.19614433243005,19.98709011363203,150409383#1,2
1744175323.193481,veh445,28.629766054762662,77.21946030608018,11.51664012832792,563679821#5,1
1744175323.193481,veh301,28.598642057032862,77.21319684319425,28.162315269372456,1290450966#2,2
1744175323.193481,truck608,28.60122776718607,77.22948913892675,12.898862335229339,1187268491#0-AddedOffRampEdge,10
1744175323.193481,truck273,28.621939825604343,77.225873521552,0.0001341529715271188,579781482#1,6
1744175323.193481,veh350,28.605714908468933,77.24034515205483,5.64539521949341,:2957312905_3,1
1744175323.193481,veh880,28.59120736405372,77.24492788283354,28.10206295371721,77339656#9,3
1744175323.193481,truck479,28.6206374735181,77.23700789827859,6.763275015598629,446922582#6,2
1744175323.193481,truck602,28.601103058817905,77.22928974531916,17.004952187823186,1187268491#0-AddedOffRampEdge,10
1744175323.193481,truck422,28.611096846546122,77.21197758792827,17.1740963709521,722082946#0,4
1744175323.193481,truck149,28.60721104693032,77.2529796940111,22.991289700119662,679552303#2,10
1744175323.193481,truck489,28.613229473999333,77.22474725693334,5.2123384137754325,24563448#5,1
1744175323.193481,veh627,28.616940320324318,77.21328427457692,20.553624241142536,1327208476#0,2
1744175323.193481,truck60,28.606787550522856,77.23461968468239,1.3940007221970225,44831985#3,5
1744175323.193481,veh671,28.62680730161085,77.20595391421725,14.01260044752394,:267249903_0,1
1744175323.193481,motorcycle178,28.607150594985168,77.23982026366343,0.0,1187268467#0,7
1744175323.193481,veh714,28.619873954208146,77.21946268177484,9.289995917714709,:1762989517_2,1
1744175323.193481,veh896,28.625629767093944,77.2328866410102,0.0,446922581#2,7
1744175323.193481,veh923,28.601904115322057,77.2309478187836,0.0,1187268480#1-AddedOnRampEdge,20
1744175323.193481,truck278,28.602062043512902,77.23109286120263,0.0,1187268480#1-AddedOnRampEdge,20
1744175323.193481,veh560,28.603641782551684,77.23647695072346,24.137932397751143,1187268470#2-AddedOnRampEdge,1
1744175323.193481,veh805,28.627080587204706,77.21434931156092,8.363532745554403,-24583487#11,4
1744175323.193481,truck454,28.598636486111864,77.2194761408862,12.601690346687835,664985710#3-AddedOnRampEdge,1
1744175323.193481,truck491,28.595540254056438,77.19591053260693,25.432844677876865,708281614#0,1
1744175323.193481,veh169,28.606997024495183,77.23955061900375,0.0,1187268467#0,7
1744175323.193481,veh234,28.614968518326172,77.2275764669605,10.040449534807221,706970966#0,10
1744175323.193481,veh836,28.620425876514787,77.21801296716022,1.023640013542942,24583339#0,21
1744175323.193481,veh466,28.627093997932953,77.22458575611664,23.58105246536285,563679820#4,1
1744175323.193481,veh610,28.60265925514212,77.20235050704689,16.185923118881195,708474898#3,2
1744175323.193481,truck134,28.605478383787954,77.23536847448312,0.0,44831985#4-AddedOffRampEdge,11
1744175323.193481,motorcycle196,28.603102510533702,77.22741204089223,22.885811432417466,-24577367#4,1
1744175323.193481,veh546,28.612321076793915,77.22763273252686,2.539674259451572,23134098#0,10
1744175323.193481,motorcycle269,28.601668847906204,77.23028644395393,0.0,:3746076240_1,1
1744175323.193481,veh226,28.60060845162295,77.18509874241778,11.16221516249475,-718297218,2
1744175323.193481,veh364,28.597033321421158,77.222629632613,13.287932832210046,28121481#0-AddedOnRampEdge,2
1744175323.193481,veh161,28.610995722357092,77.22728889506253,19.49564144667238,24563435#0,3
1744175323.193481,truck465,28.59736378867108,77.20670779403012,19.078438608720905,1253188528#3,4
1744175323.193481,veh412,28.61735180569247,77.21239230631187,10.116268011138576,722082948#0,1
1744175323.193481,veh397,28.611215095837835,77.19798191633339,19.699879565636085,-708488754#1,1
1744175323.193481,truck450,28.613181904537203,77.2345787675389,23.831731953343855,581989173#2,7
1744175323.193481,veh867,28.623544137571255,77.21317746653801,13.250939107365225,447141147#0,1
1744175323.193481,veh879,28.601876999992825,77.18074259758619,0.0,28211431#9,2
1744175323.193481,truck1,28.592850257271323,77.23985569333246,10.5801890511345,678397112,1
1744175323.193481,truck424,28.628009473693755,77.22811276305761,18.463379338139212,523568284#3,2
1744175323.193481,motorcycle259,28.605437976469325,77.23667540427246,14.331078385201225,1187268475#3,10
1744175323.193481,veh599,28.61971033341189,77.24018611016133,8.583888456669316,995113416#0,3
1744175323.193481,truck154,28.62605708342456,77.21595110008639,13.512373186986942,563974730#3,2
1744175323.193481,motorcycle256,28.60599285617589,77.23747572193513,12.512954151176288,-717046639#2,1
1744175323.193481,veh621,28.620552514760956,77.21779228942533,0.11716156859105094,24583339#0,21
1744175323.193481,truck352,28.61813656753893,77.24045954974243,20.81470226210038,585446279#0,1
1744175323.193481,truck247,28.60514137190771,77.198997134957,3.5048587585558724,700261790#3,1
1744175323.193481,veh438,28.611209031866345,77.22784934105607,0.0,680551207,9
1744175323.193481,veh503,28.61673210403877,77.22445896042288,14.312941114092574,712992071#0,8
1744175323.193481,motorcycle135,28.605969586820738,77.2349734102356,4.402861835113519,:77349485#2-AddedOnRampNode_0,1
1744175323.193481,veh567,28.62036063841318,77.21820765902608,2.987627057884884,24583339#0,21
1744175323.193481,motorcycle187,28.621759460385064,77.20602489561334,14.255987481215312,-24584392#2,1
1744175323.193481,truck360,28.59265283341267,77.23808839568075,27.231362000236338,:910451157_1,1
1744175323.193481,veh469,28.630451215627616,77.21955074107645,15.65395087481011,24577480#0,2
1744175323.193481,veh650,28.62556007200086,77.20365547334893,28.021921282132013,48964552#0,1
1744175323.193481,veh550,28.590346225676342,77.22230045294667,23.505582411474027,1187268505#0,4
1744175323.193481,truck395,28.616616592785483,77.21844268601346,12.184844372989742,1053851215#0,1
1744175323.193481,veh544,28.611105909127915,77.2279500105768,0.0,680551207,9
1744175323.193481,truck455,28.607340341197684,77.21406098804889,11.87070321531042,370908549#0,1
1744175323.193481,veh645,28.627554760572917,77.21088473167441,7.336806437269769,1122215539,1
1744175323.193481,veh696,28.591193090169124,77.22877828966571,0.0,730290864#1,3
1744175323.193481,veh894,28.627749071107242,77.20506778727648,0.0,-686685084#0,3
1744175323.193481,motorcycle236,28.604750087084316,77.2355455284063,4.441294091348022,1187268473#0,1
1744175323.193481,truck288,28.625606762120167,77.23142464644185,8.403755315742487,:6702715300_1,1
1744175323.193481,veh692,28.6222472495951,77.21182377489343,19.391220144208088,1066077570#0,1
1744175323.193481,motorcycle198,28.601590301855,77.23021108724198,0.0,:7312809256_4,1
1744175323.193481,veh914,28.59407222908535,77.24287786237925,19.774346028782134,1313158398,6
1744175323.193481,truck213,28.60537599221225,77.2354632787934,0.0,44831985#5,14
1744175323.193481,veh801,28.601952749457062,77.23097033337602,0.0,1187268480#1-AddedOnRampEdge,20
1744175323.193481,veh901,28.611849902243993,77.20790146491817,18.060185559153243,-80921410#2,2
1744175323.193481,veh909,28.63093712337872,77.21566713581515,15.61634748271562,24583332#3,3
1744175323.193481,veh768,28.609818085127287,77.23220756234423,16.415297037281302,680551212#0,3
1744175323.193481,motorcycle145,28.60493596855522,77.23590721824864,0.001173273838725787,1187268468#4,5
1744175323.193481,truck151,28.60417072992829,77.21201045279811,0.9244096015467858,:6657547748_0,1
1744175323.193481,truck547,28.601728997485218,77.23025063652375,0.0,732001895#0,3
1744175323.193481,truck2,28.62648918559027,77.20732743371603,3.406340961144405,717907807#1,8
1744175323.193481,veh813,28.61358128583963,77.22487561003929,17.987402202725676,711421334#0,1
1744175323.193481,veh766,28.604371242881488,77.25366792611808,27.967105731794096,70258948#0,6
1744175323.193481,truck389,28.622252189007128,77.21479868048036,20.13771796289571,24583334#3-AddedOnRampEdge,1
1744175323.193481,veh633,28.591140402655935,77.22913052080428,0.0,585446284#0,3
1744175323.193481,truck102,28.601414800261495,77.22994452253457,0.0,:3746076237_1,1
1744175323.193481,truck42,28.605769703315694,77.23519817992889,0.0,44831985#4-AddedOffRampEdge,11
1744175323.193481,truck551,28.592866794181976,77.24338509769123,11.811147296482554,:267074527_0,1
1744175323.193481,veh731,28.61194417733975,77.21203353918891,22.707868079181406,722082946#0,4
1744175323.193481,veh319,28.59019575917463,77.21952732041947,26.130295528034555,565938874#1,3
1744175323.193481,truck252,28.605675661298246,77.24049525531089,5.836389596308736,:938622435_7,1
1744175323.193481,veh300,28.614907234453042,77.2279125533208,3.920106690318925,706970966#0,10
1744175323.193481,veh581,28.604592840157085,77.23586342831653,10.189309741785479,1187268470#0,2
