timestamp,vehicle_id,lat,lon,speed,edge
1744175323.193481,truck521,28.597941415461808,77.21926016973079,0.0,710522945#2
1744175323.193481,veh513,28.601991057217944,77.23103353014464,0.0,1187268480#1-AddedOnRampEdge
1744175323.193481,truck43,28.60569266053057,77.23524321637107,0.0,44831985#4-AddedOffRampEdge
1744175323.193481,truck477,28.60395379736854,77.21202166621818,13.81959934153561,37222899#0
1744175323.193481,veh102,28.622697179428407,77.22540767265501,0.0,579781482#2
1744175323.193481,veh512,28.611526373544024,77.22765803606936,0.0,680551207
1744175323.193481,veh825,28.601258086051025,77.21658476658106,24.61647562910471,37222899#3
1744175323.193481,veh333,28.620103549610803,77.21816876946362,11.6772524357676,370545701#0
1744175323.193481,veh887,28.6086156142788,77.21813517922844,20.35394612773045,24577383#0
1744175323.193481,veh420,28.592772498223336,77.23965073473822,10.770367914396775,24563348#10
1744175323.193481,veh888,28.594795053389056,77.22345101737184,24.251059071973657,1187268499#4
1744175323.193481,truck356,28.630805354269302,77.22048694479717,13.126753830601723,23133600#0
1744175323.193481,veh499,28.589403731582387,77.25121976738305,12.75525591174616,739750546#1
1744175323.193481,truck529,28.62318174142087,77.20634127326679,21.475742272401977,24584377#1
1744175323.193481,veh379,28.611857539746783,77.22760982479224,0.0234604326660731,23134098#0
1744175323.193481,veh839,28.58807640547828,77.24905973493036,0.0,-1236567729
1744175323.193481,veh807,28.601899507643274,77.23008338650551,8.21984043849154,732001895#0
1744175323.193481,truck246,28.61495006856393,77.22820260782353,0.0009057246058148,706970966#0
1744175323.193481,truck576,28.60440755436772,77.25362340042392,26.70133313787069,70258948#0
1744175323.193481,veh410,28.630453819122224,77.21456719046566,24.17637148038257,24583332#3
1744175323.193481,truck334,28.630809648259703,77.25208363350536,20.886001719599797,28103851#0
1744175323.193481,truck393,28.59794051590555,77.18883625208325,20.83513348474234,44351575#0
1744175323.193481,motorcycle228,28.60041484536089,77.22841545585302,0.0,732001908#0
1744175323.193481,veh502,28.60693467627429,77.23964101494221,18.186784285870942,23151254#0
1744175323.193481,veh520,28.61221691507058,77.22762758488399,3.2908764020762766,23134098#0
1744175323.193481,veh842,28.598258472120005,77.21922245466014,2.007142720590874,664985709#6
1744175323.193481,veh200,28.61945852337479,77.2192332569346,14.942325059673744,23134734#3
1744175323.193481,veh727,28.593242408805725,77.23363496303226,23.42748394614729,77355810#3
1744175323.193481,truck581,28.603226211614505,77.22367073562803,9.239483675537352,604050032
1744175323.193481,veh786,28.61192642868305,77.22761322922184,0.1397665961583602,23134098#0
1744175323.193481,truck287,28.605312931748653,77.23661288619873,0.0,1187268468#2
1744175323.193481,motorcycle306,28.602078397693827,77.23117761713247,0.0,1187268480#1-AddedOnRampEdge
1744175323.193481,veh705,28.6178194875124,77.21097701824982,22.78296570869312,717907817#0
1744175323.193481,veh848,28.62309897043185,77.2131438569363,4.296214391309737,24583335#4
1744175323.193481,veh128,28.59279601889635,77.23907174842752,21.036330763607257,77349493
1744175323.193481,truck562,28.60588446875524,77.23513109204951,0.0,44831985#4-AddedOffRampEdge
1744175323.193481,veh358,28.62532636575017,77.20658226334545,18.210403480047084,24584375#0
1744175323.193481,veh400,28.59541615606645,77.19594817291697,22.069269585078512,44351587#0
1744175323.193481,truck543,28.616217343452107,77.23120435603812,26.583498743925293,656933873
1744175323.193481,truck359,28.59630758139675,77.20636924121806,0.0,28211393#6
1744175323.193481,veh559,28.61136280956725,77.2119959623866,20.82646218134333,722082946#0
1744175323.193481,truck523,28.601903716930703,77.23088944397725,0.0,1187268480#1-AddedOnRampEdge
1744175323.193481,truck549,28.601584807495687,77.23014810424475,0.0,370947969
1744175323.193481,truck555,28.62202072275032,77.19562577925159,26.878441668606445,44188368#1
1744175323.193481,truck399,28.625143673372925,77.20987433847243,26.183859154341416,997761552#0
1744175323.193481,truck531,28.62041864027404,77.22011476425591,0.0,-998790356#8
1744175323.193481,truck357,28.59657725723345,77.20505253047577,4.538764157744213,28211393#6
1744175323.193481,truck514,28.61246688801517,77.24619986762701,19.64550365451661,1248079227
1744175323.193481,truck475,28.61567148778977,77.2299085189267,21.540974198268263,23134098#7
1744175323.193481,veh662,28.62802938660573,77.20924064821173,0.7244755398150928,24583332#11
1744175323.193481,truck286,28.60823160684362,77.22090220956663,28.16315952085996,24577385#0
1744175323.193481,truck461,28.612020261536838,77.22761786636997,0.7815203563356794,23134098#0
1744175323.193481,truck281,28.62257846372707,77.22548135067096,0.0,579781482#2
1744175323.193481,veh270,28.61333440063856,77.2276908232614,11.037337394340144,23134098#1
1744175323.193481,veh630,28.611403855902285,77.23444431120939,27.753978275279792,581989173#2
1744175323.193481,veh829,28.613037805504543,77.22760012495016,0.000774676345302,537797267#3
1744175323.193481,veh903,28.626459195585312,77.20540435806545,1.3401448204963873,447141151#7
1744175323.193481,veh494,28.62068771277532,77.21755669066116,0.707030637522138,24583339#0
1744175323.193481,veh884,28.605237122414355,77.23553943377904,0.0,44831985#5
1744175323.193481,veh795,28.610902437388777,77.22818763307635,0.0034826431988034,680551211
1744175323.193481,motorcycle263,28.62506922872808,77.20983903890101,27.03220899446611,717907807#1
1744175323.193481,veh827,28.601626790670643,77.23027153643898,0.0,1187268484
1744175323.193481,veh843,28.6097762994764,77.19116863024082,0.0399109019097893,570859662#1
1744175323.193481,truck142,28.623027694061754,77.22574291171621,14.640668218729424,998790352#3
1744175323.193481,truck499,28.588867595731937,77.24691996487397,0.0,1125127547
1744175323.193481,veh758,28.62133725789748,77.2164322777634,3.802458609637502,24583339#0
1744175323.193481,veh907,28.61155374873812,77.21830084579074,21.714252599619996,537797266#0
1744175323.193481,truck291,28.61949317683416,77.21841668418064,14.450160416717472,447141133#0
1744175323.193481,truck438,28.62527680660285,77.20947957011869,26.43868514183912,717907807#1
1744175323.193481,veh524,28.60232411373325,77.23152512517176,0.0,1187268480#1-AddedOnRampEdge
1744175323.193481,truck99,28.601419717333115,77.22986774921313,0.0,1187268491#0-AddedOffRampEdge
1744175323.193481,veh458,28.59511846518262,77.20783697696358,17.873897232867748,370546887#2-AddedOnRampEdge
1744175323.193481,truck439,28.604477952024357,77.24032391087994,16.29637128741173,585446280#11
1744175323.193481,truck237,28.610657674158983,77.22857851615146,17.521216009186254,680551211
1744175323.193481,veh473,28.606038586425477,77.23504099998233,0.0055158830991135,44831985#4-AddedOffRampEdge
1744175323.193481,truck532,28.590754413174437,77.22508953687806,17.135847693682965,730290864#0
1744175323.193481,veh660,28.61314213859148,77.21842888244869,13.368677109429322,537797266#4
1744175323.193481,veh858,28.618040781102128,77.22217363321612,25.2960964960995,712992071#0
1744175323.193481,truck258,28.61990140437484,77.21822975860847,12.276982804092274,447141132#0
1744175323.193481,truck118,28.60153271041208,77.23006926231803,0.0,370947969
1744175323.193481,veh741,28.625638921982056,77.2325038711083,0.0,446922581#2
1744175323.193481,veh639,28.60322075269326,77.22346645068012,0.0,37222903#12
1744175323.193481,veh658,28.58927097170014,77.2486308565473,0.1375075302567858,-276169621#2
1744175323.193481,veh373,28.61258964187484,77.22764600501834,6.279759579293202,23134098#0
1744175323.193481,truck363,28.60948044754536,77.20967483032467,20.857356665741708,-1053851218
1744175323.193481,veh383,28.60216012704157,77.23125464163961,0.0,1187268480#1-AddedOnRampEdge
1744175323.193481,veh746,28.612410400384928,77.19029492245335,27.051178248339365,44188368#3
1744175323.193481,truck330,28.627892055475005,77.20893993323239,0.7531646001252978,24583332#11
1744175323.193481,veh745,28.589555897900173,77.2488378376667,4.429659412580122,-276169621#3
1744175323.193481,truck170,28.62382378618043,77.21276996161339,11.818129376894095,447141148
1744175323.193481,veh429,28.596168966432856,77.20697283391362,0.0,28211393#8
1744175323.193481,veh54,28.61096150812227,77.20291480790033,26.572617389359827,-708488754#9
1744175323.193481,veh216,28.604976762185583,77.2356831404804,0.0,44831985#5
1744175323.193481,truck408,28.62024836763758,77.21973618804351,0.8494569636589708,-998790356#8
1744175323.193481,veh210,28.59163425741183,77.21249849555035,0.0,370546887#6
1744175323.193481,veh452,28.61516453684709,77.22718206977356,10.76040809456256,706970966#0
1744175323.193481,veh394,28.612445817601344,77.22763889720547,5.108006077641045,23134098#0
1744175323.193481,truck121,28.628588395998094,77.21013701884063,20.111893805915816,24583330#2
1744175323.193481,truck275,28.59275395661556,77.23937573488897,12.062955151477478,24563348#10
1744175323.193481,veh387,28.59952001485305,77.2395811090216,6.275929156279362,-112102208#1
1744175323.193481,truck525,28.61711337466492,77.21271962844953,11.932632607370646,447141146
1744175323.193481,truck145,28.629127054881764,77.21135183732133,21.91272566673184,24583330#6
1744175323.193481,truck401,28.610971874466887,77.20329693196184,28.016975064012453,708488754#5
1744175323.193481,motorcycle195,28.60360888886748,77.25410606411599,27.90822978879024,679552303#2
1744175323.193481,truck599,28.59920396813992,77.21997362958851,16.955383813218223,664985710#3
1744175323.193481,veh782,28.621136382396987,77.21574271497983,0.0116150821776154,-24583768#0
1744175323.193481,truck314,28.59444340020415,77.2234684921571,24.230083678062783,1187268499#4
1744175323.193481,veh374,28.62774704173289,77.20862419809495,5.382729563367164,24583332#14
1744175323.193481,truck136,28.59841734553643,77.2604710575924,12.717000573132944,422146755#1
1744175323.193481,truck369,28.590606636301118,77.22475740417816,24.779071121553446,24563336#2
1744175323.193481,veh755,28.62712964811417,77.21446030027424,0.545544121531656,-24583487#11
1744175323.193481,veh924,28.597825434991595,77.21940741181263,0.2294298126747093,710522945#0-AddedOffRampEdge
1744175323.193481,veh874,28.60444584064584,77.23588082965367,0.0,570859682#2
1744175323.193481,veh65,28.60197468634165,77.23094877352032,0.0,1187268480#1-AddedOnRampEdge
1744175323.193481,veh296,28.60364718189721,77.2179065705055,25.881214112568223,37222919#2
1744175323.193481,veh626,28.604756679193077,77.23542586390626,4.548578522311508,1187268476#4
1744175323.193481,truck406,28.596493230873644,77.20549491883027,0.6057026772348598,28211393#6
1744175323.193481,truck548,28.58891304511364,77.24750594569709,2.0114380520371498,24563343#4
1744175323.193481,veh124,28.63067003540637,77.20531083933949,19.072859803744343,44277690#5
1744175323.193481,veh641,28.590227681082837,77.21989379456728,25.59728557905996,760525677#0
1744175323.193481,truck487,28.59662746075981,77.20414205715886,0.6466646965552487,28211393#6
1744175323.193481,veh352,28.611251584958293,77.19774595767325,9.572862293348356,708488754#0
1744175323.193481,veh29,28.6276510942418,77.20834400356446,14.132269623844358,24583332#14
1744175323.193481,veh828,28.60155839187369,77.2301626840245,0.0,370947969
1744175323.193481,truck201,28.601925644628533,77.23086788391291,0.0,1187268480#1-AddedOnRampEdge
1744175323.193481,veh529,28.58928062289471,77.25737056624047,11.647812274845794,202678196#1
1744175323.193481,veh583,28.62828079457868,77.23208940014234,19.220174184187997,-1277942000#2
1744175323.193481,truck104,28.620643091761945,77.24023851797776,21.17865768994633,1248027227
1744175323.193481,truck325,28.605961520237784,77.23508605034898,0.0015012764942367,44831985#4-AddedOffRampEdge
1744175323.193481,veh739,28.628485842307462,77.20507230127485,19.00999749594586,44277690#1
1744175323.193481,veh377,28.613088594788845,77.22565590014356,27.188024631468902,-537797267#3
1744175323.193481,truck552,28.608930204065786,77.19016173373304,19.167927026618745,570859657#1
1744175323.193481,veh132,28.62612915147993,77.23234392175539,7.396791896737456,1075734525#0
1744175323.193481,veh840,28.603746038217228,77.21173362392258,7.833616460672257,570427350#4
1744175323.193481,veh365,28.592157688413863,77.20921309862615,18.480866719777776,370546887#2
1744175323.193481,truck128,28.60151795353492,77.23010151075617,0.0,370947969
1744175323.193481,truck429,28.61192576380281,77.24001177573835,24.139073090450854,998197439#1
1744175323.193481,truck500,28.60741831901277,77.18857331777234,25.93494471929504,570859662#1
1744175323.193481,veh632,28.61649430964871,77.2402784214744,23.80626163210808,1296316293#0
1744175323.193481,truck538,28.60146619389176,77.23002321127102,0.0,370947969
1744175323.193481,motorcycle251,28.592597672190585,77.24391346197807,9.973774797196544,77339656#12
1744175323.193481,veh230,28.62039296757626,77.21809901098479,1.5346236761612868,24583339#0
1744175323.193481,veh405,28.60669465580919,77.2187471557115,16.74093371826761,563679834#4
1744175323.193481,truck98,28.598687291393688,77.22540214769266,24.7048647821065,732001897#5
1744175323.193481,veh779,28.623128170650126,77.22389393130231,6.461427223328955,-24583587#3
1744175323.193481,veh409,28.612734635280795,77.22765317064388,6.768125410150201,23134098#0
1744175323.193481,truck331,28.596201619753025,77.20682406068354,0.0,28211393#8
1744175323.193481,truck535,28.60555910470501,77.2368995291204,13.634711962379972,1187268475#3
1744175323.193481,truck601,28.59619394893897,77.20733663010084,0.0005620492545498,370533502#7
1744175323.193481,veh864,28.62142174172677,77.20824095338118,16.462063069822936,611866595#0
1744175323.193481,truck594,28.60357128509572,77.19614433243005,19.98709011363203,150409383#1
1744175323.193481,veh445,28.629766054762666,77.21946030608018,11.51664012832792,563679821#5
1744175323.193481,veh301,28.598642057032865,77.21319684319425,28.162315269372456,1290450966#2
1744175323.193481,truck608,28.60122776718607,77.22948913892675,12.89886233522934,1187268491#0-AddedOffRampEdge
1744175323.193481,truck273,28.621939825604343,77.225873521552,0.0001341529715271,579781482#1
1744175323.193481,veh880,28.59120736405372,77.24492788283354,28.10206295371721,77339656#9
1744175323.193481,truck479,28.6206374735181,77.23700789827859,6.763275015598629,446922582#6
1744175323.193481,truck602,28.601103058817905,77.22928974531916,17.004952187823186,1187268491#0-AddedOffRampEdge
1744175323.193481,truck422,28.61109684654612,77.21197758792827,17.1740963709521,722082946#0
1744175323.193481,truck149,28.60721104693032,77.2529796940111,22.991289700119665,679552303#2
1744175323.193481,truck489,28.613229473999333,77.22474725693334,5.2123384137754325,24563448#5
1744175323.193481,veh627,28.61694032032432,77.21328427457692,20.553624241142536,1327208476#0
1744175323.193481,truck60,28.606787550522856,77.23461968468239,1.3940007221970223,44831985#3
1744175323.193481,motorcycle178,28.607150594985168,77.23982026366343,0.0,1187268467#0
1744175323.193481,veh896,28.625629767093944,77.2328866410102,0.0,446922581#2
1744175323.193481,veh923,28.601904115322057,77.2309478187836,0.0,1187268480#1-AddedOnRampEdge
1744175323.193481,truck278,28.602062043512905,77.23109286120263,0.0,1187268480#1-AddedOnRampEdge
1744175323.193481,veh560,28.603641782551684,77.23647695072346,24.137932397751143,1187268470#2-AddedOnRampEdge
1744175323.193481,veh805,28.627080587204706,77.21434931156092,8.363532745554403,-24583487#11
1744175323.193481,truck454,28.598636486111864,77.2194761408862,12.601690346687835,664985710#3-AddedOnRampEdge
1744175323.193481,truck491,28.59554025405644,77.19591053260693,25.432844677876865,708281614#0
1744175323.193481,veh169,28.606997024495183,77.23955061900375,0.0,1187268467#0
1744175323.193481,veh234,28.61496851832617,77.2275764669605,10.04044953480722,706970966#0
1744175323.193481,veh836,28.620425876514787,77.21801296716022,1.023640013542942,24583339#0
1744175323.193481,veh466,28.627093997932956,77.22458575611664,23.58105246536285,563679820#4
1744175323.193481,veh610,28.60265925514212,77.20235050704689,16.185923118881195,708474898#3
1744175323.193481,truck134,28.605478383787958,77.23536847448312,0.0,44831985#4-AddedOffRampEdge
1744175323.193481,motorcycle196,28.603102510533702,77.22741204089223,22.885811432417466,-24577367#4
1744175323.193481,veh546,28.612321076793915,77.22763273252686,2.539674259451572,23134098#0
1744175323.193481,veh226,28.60060845162295,77.18509874241778,11.16221516249475,-718297218
1744175323.193481,veh364,28.59703332142116,77.222629632613,13.287932832210046,28121481#0-AddedOnRampEdge
1744175323.193481,veh161,28.61099572235709,77.22728889506253,19.49564144667238,24563435#0
1744175323.193481,truck465,28.59736378867108,77.20670779403012,19.078438608720905,1253188528#3
1744175323.193481,veh412,28.61735180569247,77.21239230631187,10.116268011138576,722082948#0
1744175323.193481,veh397,28.611215095837835,77.19798191633339,19.699879565636085,-708488754#1
1744175323.193481,truck450,28.613181904537203,77.2345787675389,23.83173195334385,581989173#2
1744175323.193481,veh867,28.62354413757125,77.21317746653801,13.250939107365223,447141147#0
1744175323.193481,veh879,28.601876999992825,77.18074259758619,0.0,28211431#9
1744175323.193481,truck1,28.592850257271323,77.23985569333246,10.5801890511345,678397112
1744175323.193481,truck424,28.628009473693755,77.22811276305761,18.46337933813921,523568284#3
1744175323.193481,motorcycle259,28.605437976469325,77.23667540427246,14.331078385201224,1187268475#3
1744175323.193481,veh599,28.61971033341189,77.24018611016133,8.583888456669316,995113416#0
1744175323.193481,truck154,28.62605708342456,77.21595110008639,13.512373186986942,563974730#3
1744175323.193481,motorcycle256,28.60599285617589,77.23747572193513,12.512954151176288,-717046639#2
1744175323.193481,veh621,28.62055251476096,77.21779228942533,0.1171615685910509,24583339#0
1744175323.193481,truck352,28.61813656753893,77.24045954974243,20.81470226210038,585446279#0
1744175323.193481,truck247,28.60514137190771,77.198997134957,3.5048587585558724,700261790#3
1744175323.193481,veh438,28.611209031866345,77.22784934105607,0.0,680551207
1744175323.193481,veh503,28.61673210403877,77.22445896042288,14.312941114092574,712992071#0
1744175323.193481,veh567,28.62036063841318,77.21820765902608,2.987627057884884,24583339#0
1744175323.193481,motorcycle187,28.621759460385064,77.20602489561334,14.255987481215312,-24584392#2
1744175323.193481,veh469,28.630451215627616,77.21955074107645,15.65395087481011,24577480#0
1744175323.193481,veh650,28.62556007200086,77.20365547334893,28.021921282132013,48964552#0
1744175323.193481,veh550,28.590346225676345,77.22230045294667,23.505582411474027,1187268505#0
1744175323.193481,truck395,28.616616592785483,77.21844268601346,12.184844372989742,1053851215#0
1744175323.193481,veh544,28.611105909127915,77.2279500105768,0.0,680551207
1744175323.193481,truck455,28.607340341197684,77.21406098804889,11.87070321531042,370908549#0
1744175323.193481,veh645,28.62755476057292,77.21088473167441,7.336806437269769,1122215539
1744175323.193481,veh696,28.591193090169124,77.22877828966571,0.0,730290864#1
1744175323.193481,veh894,28.62774907110724,77.20506778727648,0.0,-686685084#0
1744175323.193481,motorcycle236,28.60475008708432,77.2355455284063,4.441294091348022,1187268473#0
1744175323.193481,veh692,28.6222472495951,77.21182377489343,19.391220144208088,1066077570#0
1744175323.193481,veh914,28.59407222908535,77.24287786237925,19.774346028782134,1313158398
1744175323.193481,truck213,28.60537599221225,77.2354632787934,0.0,44831985#5
1744175323.193481,veh801,28.601952749457062,77.23097033337602,0.0,1187268480#1-AddedOnRampEdge
1744175323.193481,veh901,28.611849902243996,77.20790146491817,18.060185559153243,-80921410#2
1744175323.193481,veh909,28.63093712337872,77.21566713581515,15.61634748271562,24583332#3
1744175323.193481,veh768,28.609818085127287,77.23220756234423,16.415297037281302,680551212#0
1744175323.193481,motorcycle145,28.60493596855522,77.23590721824864,0.0011732738387257,1187268468#4
1744175323.193481,truck547,28.601728997485218,77.23025063652375,0.0,732001895#0
1744175323.193481,truck2,28.62648918559027,77.20732743371603,3.406340961144405,717907807#1
1744175323.193481,veh813,28.61358128583963,77.22487561003929,17.987402202725676,711421334#0
1744175323.193481,veh766,28.604371242881488,77.25366792611808,27.967105731794096,70258948#0
1744175323.193481,truck389,28.622252189007128,77.21479868048036,20.13771796289571,24583334#3-AddedOnRampEdge
1744175323.193481,veh633,28.59114040265593,77.22913052080428,0.0,585446284#0
1744175323.193481,truck42,28.60576970331569,77.23519817992889,0.0,44831985#4-AddedOffRampEdge
1744175323.193481,veh731,28.61194417733975,77.21203353918891,22.70786807918141,722082946#0
1744175323.193481,veh319,28.59019575917463,77.21952732041947,26.130295528034555,565938874#1
1744175323.193481,veh300,28.61490723445304,77.2279125533208,3.920106690318925,706970966#0
1744175323.193481,veh581,28.604592840157085,77.23586342831653,10.18930974178548,1187268470#0
1744175323.193481,truck298,28.59788568687093,77.21933524111975,0.0210346983258062,710522945#0-AddedOffRampEdge
1744175323.193481,truck407,28.610245072893484,77.23997472315395,15.107873518305984,998197439#0-AddedOnRampEdge
1744175323.193481,motorcycle308,28.59777548870801,77.21946723819931,1.5779565156032835,710522945#0-AddedOffRampEdge
1744175323.193481,truck332,28.60471548628297,77.2356675718376,0.0,570859682#2
1744175323.193481,veh507,28.628063862261616,77.20931625872043,0.326093760617748,24583332#11
1744175323.193481,truck354,28.612295535020856,77.19027704238486,24.173846154895028,553090004#0
1744175323.193481,truck611,28.592468133459043,77.24404867162725,7.7623864296114755,77339656#12
1744175323.193481,veh487,28.606657932957717,77.23893275929014,0.0229525827256819,1187268475#3
1744175323.193481,truck185,28.5916139568452,77.212108640121,14.746937992417177,370546887#2-AddedOffRampEdge
1744175323.193481,veh421,28.62753029228887,77.2081517807717,0.387310197905587,24583332#14
1744175323.193481,truck453,28.61690935239202,77.24029466460104,20.11636016162286,1296316293#0
1744175323.193481,veh103,28.594843044189943,77.25687232150516,26.011089423193607,70258960#0
1744175323.193481,truck560,28.600665290798624,77.18856871632704,22.32384165657916,24576727#4
1744175323.193481,veh841,28.59656121647097,77.20517473108019,3.116114842848514,28211393#6
1744175323.193481,veh693,28.62567556853457,77.20878901384758,22.01490582094721,717907807#1
1744175323.193481,veh855,28.60961529819448,77.19091279104362,13.62798874833774,570859662#1
1744175323.193481,truck74,28.5977815825958,77.18923523054256,18.83630684879049,44351575#0
1744175323.193481,veh366,28.603212361376663,77.24040615438555,24.697624489892856,585446280#11
1744175323.193481,veh158,28.598295029357587,77.21904935394282,0.0,311742565#4
1744175323.193481,truck302,28.59622251719945,77.20672884847471,0.0,28211393#8
1744175323.193481,veh221,28.59948311822461,77.20577376020665,30.38934353285584,1253188528#3
1744175323.193481,veh340,28.61912729885348,77.19166209974233,26.07401723199781,553090004#0
1744175323.193481,veh535,28.61558115863754,77.23723176265696,29.47918429309912,562202340#2-AddedOffRampEdge
1744175323.193481,truck44,28.60496408044318,77.2356537426204,0.0,44831985#5
1744175323.193481,veh129,28.604957929404247,77.23594836060735,0.0537275173354702,1187268468#4
1744175323.193481,veh638,28.62089980056666,77.21718708368907,9.664715606608183,24583339#0
1744175323.193481,truck414,28.628197589166497,77.20960954413417,2.3842708742594168,24583332#11
1744175323.193481,veh297,28.596984013967894,77.19115301626896,15.027791238921273,24576724#0
1744175323.193481,veh592,28.606115396265903,77.24031285774318,13.260009045156275,585446280#6
1744175323.193481,truck596,28.609287379578447,77.23939945604073,13.825070362146668,677663227#0-AddedOnRampEdge
1744175323.193481,veh616,28.62599912564252,77.20840269876871,24.53775488701148,24583321#0-AddedOffRampEdge
1744175323.193481,truck474,28.590556159724,77.22432402293153,18.57339798280485,24563336#2
1744175323.193481,veh738,28.62139725682166,77.21632378789634,1.9534972829504056,24583339#0
1744175323.193481,truck284,28.61603978549937,77.22563769065364,13.091438875362773,706970966#0
1744175323.193481,truck516,28.596439249430283,77.20722155843045,10.661477189628185,370533502#6-AddedOffRampEdge
1744175323.193481,veh644,28.597546559757685,77.19799450479356,18.07999563793909,24576721#4
1744175323.193481,veh804,28.61778741214055,77.21404352098754,22.975722870930586,24577106#0
1744175323.193481,truck33,28.60512654971119,77.1864125726232,27.412737895977447,24537423#2
1744175323.193481,motorcycle273,28.606805969143007,77.23920675313754,0.0,1187268475#3
1744175323.193481,veh678,28.619223983380877,77.21878844028944,0.0,24577097#2
1744175323.193481,truck294,28.618929062618022,77.22062028985111,23.78455466391506,712992071#0
1744175323.193481,truck347,28.62050554378633,77.21787414040803,0.0016125947113966,24583339#0
1744175323.193481,veh809,28.609990682684824,77.22232257214357,26.835440829681517,711421327#0
1744175323.193481,truck402,28.6103250484617,77.22894054036863,0.0,296963058#9
1744175323.193481,veh776,28.621159601355203,77.1938870496795,23.98997884513998,553090004#0
1744175323.193481,veh792,28.61164736072868,77.21201474948647,21.48870088283241,722082946#0
1744175323.193481,truck290,28.60099107966243,77.18531323289548,13.541229938947064,-718297218
1744175323.193481,veh680,28.61601178176943,77.21859791610886,23.36412526319761,709276135#3
1744175323.193481,veh652,28.60553233270733,77.19890943906394,14.430177891599826,708474897#1
1744175323.193481,truck464,28.597469259167674,77.21619346735942,14.91671561545862,1075090701
1744175323.193481,truck569,28.61153350079818,77.19054042924255,20.66232338175992,553090004#0
1744175323.193481,veh876,28.589874170424068,77.24937550159589,3.498660105909221,-276169621#6
1744175323.193481,truck303,28.611366372622488,77.22744050347823,0.0,28616711#1
1744175323.193481,veh759,28.6151393267977,77.24807973928212,27.60146668737894,973071397-AddedOnRampEdge
1744175323.193481,truck20,28.590435210135823,77.25845405895137,14.123782932939736,70258963#2
1744175323.193481,veh424,28.61315102874032,77.22767582442718,9.926275027270536,23134098#1
1744175323.193481,veh532,28.60228579877727,77.23146192741548,0.0,1187268480#1-AddedOnRampEdge
1744175323.193481,veh915,28.627711938416844,77.20500369485517,0.0,-686685084#0
1744175323.193481,veh207,28.62434555129484,77.21109081726588,25.637775159152547,717907807#1
1744175323.193481,truck262,28.63150125903935,77.22194820104667,7.500733851206322,24577482
1744175323.193481,veh475,28.60810993910168,77.25269130939571,21.08941745849193,679552303#2
1744175323.193481,veh765,28.627094086671693,77.20733667817618,16.437917959507665,554665390
1744175323.193481,veh6,28.60499334923344,77.23601471766193,0.0426425943624992,1187268468#4
1744175323.193481,truck239,28.609759528795976,77.23191352749431,17.188266532864617,680551212#0
1744175323.193481,truck606,28.62321000746332,77.22523208900404,0.0,563679836#14
1744175323.193481,truck597,28.625710189493667,77.23283634969088,10.449514934653212,447602096#0
1744175323.193481,truck437,28.58887647218102,77.24761819810624,0.5625898410952102,24563343#4
